index,exposure,result
14,33,3372.68
15,33,6899.28
16,33,6386.02
17,33,5932.91
18,33,5224.5
19,33,4743.11
0,33,5966.01
1,33,7329.91
2,33,8590.83
3,33,9414.21
4,33,16764
5,33,17012
6,33,19971.6
7,33,20581.3
8,33,24185.2
9,33,33315.8
10,33,40229
11,33,46523.2
12,33,33408.7
13,33,31540.8
14,33,37397.3
15,33,40634.2
16,33,52032.4
17,33,48291
18,33,37815.5
19,33,36901.4
0,33,5292.27
1,33,3757.64
2,33,3014.64
3,33,2929.53
4,33,2053.91
5,33,2590.22
6,33,2985.07
7,33,3953.16
8,33,5189.96
9,33,5316.55
10,33,5152.98
11,33,5506.56
12,33,5552.24
13,33,6012.36
14,33,8489.26
15,33,7514.51
16,33,8689.63
17,33,9449.83
18,33,7661.12
19,33,7558.32
0,33,9233
1,33,15165.6
2,33,24069.6
3,33,53952.8
4,33,101294
5,33,64068.3
6,33,55835.4
7,33,53781.1
8,33,149965
9,33,314894
10,33,477034
11,33,711516
12,33,572824
13,33,1.34087e+06
14,33,1.98592e+06
15,33,2.74423e+07
16,33,747183
17,33,466258
18,33,561142
19,33,424475
0,34,6856.72
1,34,6326.85
2,34,8310.52
3,34,7998.11
4,34,9258.97
5,34,10699.4
6,34,11235.3
7,34,22377.8
8,34,25825.1
9,34,20773
10,34,19803.3
11,34,18473.6
12,34,17099.8
13,34,16728.2
14,34,18939.7
15,34,20303.5
16,34,20747.5
17,34,22394.5
18,34,20779.7
19,34,20944.9
0,34,2901.61
1,34,4176.36
2,34,6225.31
3,34,10039.7
4,34,11034
5,34,8494.45
6,34,11451.7
7,34,12832.6
8,34,15165.7
9,34,16630.2
10,34,26040.9
11,34,29320.8
12,34,37916.4
13,34,40930.6
14,34,49186.3
15,34,47945.8
16,34,51314.2
17,34,44015.3
18,34,44135.4
19,34,54888.5
0,34,8266.17
1,34,12404.7
2,34,21817
3,34,7689.65
4,34,12843.9
5,34,20724.8
6,34,30058.7
7,34,53442.1
8,34,64740.6
9,34,107592
10,34,143771
11,34,202176
12,34,495153
13,34,846904
14,34,1.4831e+06
15,34,2.10748e+06
16,34,2.08817e+06
17,34,2.13409e+06
18,34,1.72027e+06
19,34,1.28247e+06
0,34,6537.14
1,34,8145.19
2,34,6334.74
3,34,8567.2
4,34,11086.8
5,34,7557.31
6,34,9600.78
7,34,8030.13
8,34,9547.47
9,34,4532.05
10,34,4794.42
11,34,10801.9
12,34,3871
13,34,4847.56
14,34,6519.69
15,34,8764.74
16,34,10264.8
17,34,10272.8
18,34,8759.04
19,34,6978.38
0,34,3305.74
1,34,2933.13
2,34,5628.94
3,34,3591.23
4,34,5624.44
5,34,22173.8
6,34,12725.9
7,34,7767.6
8,34,12626.4
9,34,58570.3
10,34,199770
11,34,104783
12,34,44009.1
13,34,59435.2
14,34,61209.1
15,34,69585.5
16,34,62060.1
17,34,67446.9
18,34,61733.4
19,34,71105.5
0,35,12012.2
1,35,16637.9
2,35,26839.4
3,35,43070.2
4,35,63538.5
5,35,60842.1
6,35,76017.8
7,35,102499
8,35,69762.9
9,35,100352
10,35,198950
11,35,208663
12,35,190192
13,35,192013
14,35,155479
15,35,162884
16,35,128932
17,35,92673.6
18,35,77452
19,35,50897
0,35,1703.82
1,35,2328.13
2,35,2947.12
3,35,3402.71
4,35,4033.97
5,35,3688.26
6,35,3569.17
7,35,3228.04
8,35,2784.07
9,35,2519.01
10,35,2456.67
11,35,2622.94
12,35,3050.72
13,35,3523.01
14,35,4017.8
15,35,4571.92
16,35,4830.73
17,35,3527.94
18,35,3565.11
19,35,3534.25
0,35,6423.44
1,35,6636.74
2,35,9537.69
3,35,10961.3
4,35,17085.6
5,35,17236
6,35,20434.4
7,35,22044.7
8,35,32321.1
9,35,30923.3
10,35,48520.6
11,35,28534.4
12,35,53587.2
13,35,62001.8
14,35,43943.9
15,35,47050.4
16,35,43670.1
17,35,38018.1
18,35,29444.7
19,35,23840.9
0,35,1525.08
1,35,1755.11
2,35,1610.12
3,35,1324.16
4,35,1722.25
5,35,1714.04
6,35,1691.32
7,35,1118.2
8,35,1451.08
9,35,1784.44
10,35,1810.27
11,35,2520.96
12,35,2863
13,35,3355.43
14,35,3499.37
15,35,4067.45
16,35,4094.7
17,35,4238.34
18,35,3703.01
19,35,3306.98
0,35,1505.73
1,35,1501.64
2,35,1643.67
3,35,1881.22
4,35,2380.57
5,35,3041.38
6,35,3445.79
7,35,4830.16
8,35,5894.84
9,35,5795.01
10,35,8776.54
11,35,9692.72
12,35,10906.9
13,35,10691.1
14,35,10365.8
15,35,11207.1
16,35,10915.6
17,35,9292.02
18,35,8779.06
19,35,8347.15
0,36,1717.48
1,36,2176.42
2,36,3492.51
3,36,6169.66
4,36,8300.98
5,36,16347.1
6,36,23394.3
7,36,27973
8,36,63305
9,36,101241
10,36,139287
11,36,170453
12,36,207413
13,36,216806
14,36,207435
15,36,175141
16,36,240773
17,36,59627.4
18,36,35973.2
19,36,28468.4
0,36,5664.13
1,36,5431.76
2,36,8007.86
3,36,5025.37
4,36,6182.02
5,36,5477.79
6,36,6183.82
7,36,7436.86
8,36,9831.62
9,36,18681.8
10,36,28550.7
11,36,28822.3
12,36,28506.2
13,36,36301.7
14,36,34853.9
15,36,36422.4
16,36,37679.9
17,36,32209
18,36,36037.8
19,36,26293.7
0,36,9769.05
1,36,43172
2,36,39885.1
3,36,6272.85
4,36,9336.51
5,36,2671.14
6,36,3589.07
7,36,4639.04
8,36,4480.48
9,36,9269.08
10,36,8000.6
11,36,9865.82
12,36,10943.6
13,36,12466.1
14,36,12775.7
15,36,13382.5
16,36,13296.5
17,36,13637.1
18,36,10800
19,36,8163.29
0,36,11533
1,36,12191.5
2,36,7458.23
3,36,9371.08
4,36,3450.28
5,36,39899.3
6,36,53883.3
7,36,54418.5
8,36,23441.2
9,36,13496.5
10,36,23161.3
11,36,43392.5
12,36,53866.8
13,36,60281.2
14,36,85956.2
15,36,117096
16,36,164292
17,36,150604
18,36,90009.4
19,36,46886.7
0,36,8714.54
1,36,11050.9
2,36,19531.6
3,36,35711.7
4,36,51659.3
5,36,66388.2
6,36,560897
7,36,400107
8,36,763929
9,36,541828
10,36,635334
11,36,754502
12,36,595116
13,36,342903
14,36,723029
15,36,1.45563e+06
16,36,1.00209e+06
17,36,6.63251e+06
18,36,3.53111e+06
19,36,6.13357e+06
0,37,5729.52
1,37,6755.62
2,37,8532.45
3,37,12753.2
4,37,13236.2
5,37,12889.9
6,37,13180.3
7,37,13762.7
8,37,87622.7
9,37,29255
10,37,10512.6
11,37,9147.51
12,37,7014.31
13,37,6217.89
14,37,4974.87
15,37,4798.81
16,37,4702.1
17,37,4591.8
18,37,5194.14
19,37,5196.21
0,37,1407.49
1,37,5158.7
2,37,5364.86
3,37,6235.24
4,37,8930.98
5,37,10901
6,37,26304.2
7,37,16367.2
8,37,15499.8
9,37,53821
10,37,60194.1
11,37,77820.6
12,37,71191
13,37,82706
14,37,63910
15,37,41998.5
16,37,34002.1
17,37,26606.5
18,37,13788.5
19,37,11639.1
0,37,1452.39
1,37,1290.03
2,37,2020.13
3,37,1783.74
4,37,2194.59
5,37,1900.23
6,37,2143.65
7,37,1872.56
8,37,1797.21
9,37,1801.22
10,37,1563.67
11,37,1763.07
12,37,2454.16
13,37,3125.92
14,37,4121.73
15,37,4717.42
16,37,6210.81
17,37,5776.27
18,37,5805.9
19,37,4570.52
0,37,1467.53
1,37,1355.37
2,37,1932.83
3,37,2580.09
4,37,7281.33
5,37,4877.38
6,37,20892.8
7,37,60171.8
8,37,311840
9,37,72782.2
10,37,42250.6
11,37,46051.1
12,37,20935.8
13,37,70578.3
14,37,70482.6
15,37,139663
16,37,110085
17,37,65915
18,37,89290.8
19,37,35010.6
0,37,14915.3
1,37,11981.9
2,37,16703.5
3,37,19803.7
4,37,17545
5,37,13154.8
6,37,14558.1
7,37,33037.7
8,37,39233.6
9,37,44764.4
10,37,56441.4
11,37,18507.5
12,37,17936.6
13,37,27799.6
14,37,27206.9
15,37,32979.2
16,37,30130.5
17,37,38501.1
18,37,29286.2
19,37,26481.7
0,38,3088.3
1,38,4882.57
2,38,5778.98
3,38,7660.87
4,38,8762.36
5,38,8152.78
6,38,6990.42
7,38,8340.12
8,38,12877.7
9,38,12283.4
10,38,11441.2
11,38,11966.1
12,38,13789.3
13,38,16508.8
14,38,20000.4
15,38,20849.9
16,38,23808.2
17,38,21745
18,38,25743.3
19,38,29493.9
0,38,971.383
1,38,1172.38
2,38,2140.33
3,38,2274.55
4,38,2850.45
5,38,4395.45
6,38,5079.04
7,38,6096.9
8,38,6497.31
9,38,8446.2
10,38,10352.8
11,38,9438.58
12,38,11137.2
13,38,13690.7
14,38,14324.3
15,38,18427
16,38,12958.6
17,38,13924
18,38,15468
19,38,18795.4
0,38,3771.56
1,38,4651.47
2,38,6171.3
3,38,9619.72
4,38,8981.49
5,38,12478.8
6,38,14748.9
7,38,18565.5
8,38,28418.9
9,38,33185.1
10,38,28752.1
11,38,37196.4
12,38,50820.8
13,38,61005.9
14,38,63526.8
15,38,45925
16,38,42757.3
17,38,31180.6
18,38,36306.3
19,38,62737.2
0,38,2558.19
1,38,3226.87
2,38,3725.62
3,38,5378.05
4,38,7888.92
5,38,12731.2
6,38,14811.7
7,38,23846.8
8,38,24861.2
9,38,32876.2
10,38,41381.2
11,38,52352.9
12,38,55423.1
13,38,59136.4
14,38,64549
15,38,62551.5
16,38,66549.2
17,38,63345.2
18,38,59605.3
19,38,50402.4
0,38,5395.19
1,38,4979.19
2,38,6761.3
3,38,5457.03
4,38,5599.61
5,38,6101.2
6,38,11455.5
7,38,15063.8
8,38,14473.5
9,38,14725.7
10,38,18619.9
11,38,20724.6
12,38,27380.5
13,38,34255.3
14,38,38282.5
15,38,41737.3
16,38,40177.4
17,38,35216.7
18,38,30953.5
19,38,26115.3
0,39,5438.2
1,39,4609.18
2,39,4597.08
3,39,4433.43
4,39,4534.14
5,39,4177.51
6,39,3145.06
7,39,3632
8,39,3905.2
9,39,3898.84
10,39,4356.91
11,39,4759.8
12,39,4751.27
13,39,4581.01
14,39,4883.29
15,39,4601.77
16,39,5498.12
17,39,6981.52
18,39,10150.8
19,39,12734.7
0,39,4662.61
1,39,3341.13
2,39,3042.16
3,39,3397.46
4,39,3052.75
5,39,3116.01
6,39,3188.41
7,39,3678.48
8,39,3192.68
9,39,3288.37
10,39,4357.91
11,39,5072.03
12,39,7491.43
13,39,11277.2
14,39,14507.5
15,39,16421.5
16,39,33836.8
17,39,30919.5
18,39,34058.1
19,39,32026.4
0,39,3569.86
1,39,5634.96
2,39,5102.22
3,39,8050.56
4,39,13109.4
5,39,10453.9
6,39,16951.9
7,39,20123
8,39,22788.5
9,39,35465.1
10,39,39022.8
11,39,33420.7
12,39,36496.2
13,39,42022.1
14,39,42072.3
15,39,44254.5
16,39,45417.2
17,39,37113.2
18,39,58249
19,39,54114.5
0,39,60519.9
1,39,19490.8
2,39,20178.9
3,39,5953.44
4,39,7190.07
5,39,9027.08
6,39,19596.3
7,39,15430.3
8,39,29075.5
9,39,40128.7
10,39,72248.3
11,39,142677
12,39,221010
13,39,278205
14,39,210443
15,39,121084
16,39,63121.9
17,39,61453.9
18,39,58559.6
19,39,36316.2
0,39,2047.96
1,39,2338.16
2,39,4124.44
3,39,5484.41
4,39,7226.2
5,39,6653.57
6,39,4874.89
7,39,10794.4
8,39,10460.6
9,39,10964.8
10,39,7779.12
11,39,8552.83
12,39,15562.9
13,39,18338.7
14,39,17301.2
15,39,24900.1
16,39,32338.7
17,39,48701.7
18,39,38280.7
19,39,33385.3
0,40,4777.75
1,40,7997.9
2,40,8498.31
3,40,11679.7
4,40,16954.5
5,40,13725.1
6,40,19832.5
7,40,59714
8,40,93607.4
9,40,82399.7
10,40,73449.2
11,40,70002.4
12,40,51209.9
13,40,46201.2
14,40,45380.4
15,40,46218.2
16,40,41247.3
17,40,40800.8
18,40,39302.3
19,40,37021.1
0,40,2251.72
1,40,2884.83
2,40,3862.54
3,40,4208.3
4,40,7787.03
5,40,7113.28
6,40,8537.78
7,40,13147.1
8,40,19792.4
9,40,29505.5
10,40,40192.2
11,40,61816.9
12,40,149862
13,40,127426
14,40,170930
15,40,544097
16,40,199830
17,40,135373
18,40,81844.5
19,40,24778.6
0,40,2400.61
1,40,1934.93
2,40,1442.1
3,40,1319.43
4,40,2376.21
5,40,2131.94
6,40,2017.37
7,40,2353.25
8,40,3053.61
9,40,4036.18
10,40,7502.06
11,40,8868.36
12,40,9447.01
13,40,8760.49
14,40,8896.91
15,40,8658.15
16,40,10437
17,40,7930.51
18,40,8464.03
19,40,6359.83
0,40,1350.02
1,40,1802.39
2,40,1885.95
3,40,2551.87
4,40,3168.65
5,40,3661.42
6,40,4552.81
7,40,5220.61
8,40,6049.9
9,40,4582.69
10,40,6351.33
11,40,7042.93
12,40,8955.34
13,40,12310.7
14,40,16494.6
15,40,35683.2
16,40,24871.4
17,40,9562.98
18,40,10247.3
19,40,9394.99
0,40,4739.28
1,40,4435.44
2,40,4549.12
3,40,4158.05
4,40,5953.44
5,40,6517.34
6,40,6870.09
7,40,5266.07
8,40,6554.24
9,40,4006.97
10,40,3831.7
11,40,3804.59
12,40,4080.73
13,40,3931.21
14,40,3904.17
15,40,4701.32
16,40,4426.32
17,40,5196.42
18,40,6514.58
19,40,6974.65
0,41,3621.77
1,41,3133.79
2,41,2883.79
3,41,2812.88
4,41,3604.39
5,41,4230.15
6,41,6254.56
7,41,6780.79
8,41,6908.96
9,41,8850.71
10,41,9386.7
11,41,11639.2
12,41,13301
13,41,16802.5
14,41,16332
15,41,16836
16,41,23833.7
17,41,28966.8
18,41,20775.1
19,41,23723.3
0,41,3305.55
1,41,2831.08
2,41,3897.58
3,41,2104.47
4,41,2182.9
5,41,2245.8
6,41,3455.76
7,41,3375.35
8,41,4115.22
9,41,5606.95
10,41,6558.08
11,41,17362.8
12,41,11671.9
13,41,13900.3
14,41,14173.5
15,41,14396.1
16,41,8392.22
17,41,6427.75
18,41,8573.17
19,41,8125.27
0,41,4007.89
1,41,4707.95
2,41,7752.79
3,41,12051.3
4,41,19184.9
5,41,31251.3
6,41,33738.1
7,41,47303.4
8,41,57056.2
9,41,96466.1
10,41,121388
11,41,118609
12,41,207457
13,41,171585
14,41,153816
15,41,122095
16,41,105532
17,41,108313
18,41,93139.3
19,41,84149.8
0,41,1550.44
1,41,2094.75
2,41,3478.73
3,41,2351.11
4,41,2409.51
5,41,2254.68
6,41,1851.44
7,41,2903.01
8,41,3769.62
9,41,3900.81
10,41,2877.87
11,41,6361.6
12,41,19999.3
13,41,13100.7
14,41,45444.4
15,41,52420.1
16,41,49698.4
17,41,70803.9
18,41,77291.3
19,41,101641
0,41,6935.8
1,41,8878.47
2,41,6588.49
3,41,9977.33
4,41,11017.8
5,41,13406.8
6,41,14726.7
7,41,22775.9
8,41,29633.8
9,41,60002.9
10,41,90656.3
11,41,107906
12,41,149619
13,41,472580
14,41,587952
15,41,408216
16,41,231686
17,41,358394
18,41,177795
19,41,119569
0,42,2027.95
1,42,2685.15
2,42,2861.36
3,42,4131.52
4,42,2904.12
5,42,1892.27
6,42,2426.69
7,42,2089.84
8,42,2027
9,42,2550.11
10,42,2471.94
11,42,2641.62
12,42,3120.38
13,42,3886.06
14,42,4324.73
15,42,4332.75
16,42,4309.82
17,42,4247.14
18,42,4220.51
19,42,3977.2
0,42,48065.3
1,42,34041.5
2,42,32185.6
3,42,23456.3
4,42,15665.4
5,42,23055.3
6,42,34882.5
7,42,32597.9
8,42,28291.6
9,42,16203.2
10,42,28561.3
11,42,46086.6
12,42,170841
13,42,173646
14,42,243861
15,42,214052
16,42,834587
17,42,696129
18,42,129486
19,42,59266.7
0,42,4543.11
1,42,4289.65
2,42,5078.82
3,42,5135.68
4,42,5781.82
5,42,6383.46
6,42,8503.7
7,42,10366.3
8,42,12296.5
9,42,9528.15
10,42,18123.2
11,42,17795.1
12,42,19019.2
13,42,21648.7
14,42,21444.8
15,42,20804.8
16,42,21135.1
17,42,23600.7
18,42,22184.2
19,42,22125.9
0,42,2057.73
1,42,2721.62
2,42,4072.03
3,42,4686.35
4,42,5973.03
5,42,8626.49
6,42,9971.78
7,42,8590.63
8,42,15424.9
9,42,13303.6
10,42,16175.6
11,42,23839.2
12,42,29085.7
13,42,40891
14,42,50763.1
15,42,50493
16,42,51637
17,42,42751.2
18,42,14972.1
19,42,11591.3
0,42,1023.56
1,42,931.41
2,42,1874.4
3,42,2222.84
4,42,2686.38
5,42,4403.93
6,42,5791.84
7,42,15308.9
8,42,18597.8
9,42,34016.3
10,42,48654.9
11,42,59004
12,42,54497.4
13,42,66097.2
14,42,77931.2
15,42,76307.8
16,42,58413.6
17,42,52305.3
18,42,39103.6
19,42,28050.2
0,43,1424.85
1,43,1334.46
2,43,1429.65
3,43,1625.81
4,43,1783.86
5,43,2081.4
6,43,2094.91
7,43,2530.57
8,43,2962.08
9,43,3110.24
10,43,3319.33
11,43,3734.48
12,43,3979.73
13,43,4450.71
14,43,4703.81
15,43,4890.34
16,43,4763.42
17,43,5158.14
18,43,4865.3
19,43,4482.83
0,43,5690.21
1,43,12009.9
2,43,7263.73
3,43,5115.25
4,43,5837.34
5,43,3622.28
6,43,3383.85
7,43,3870.04
8,43,6929.4
9,43,14997
10,43,23487.8
11,43,37140.9
12,43,36004.1
13,43,51474
14,43,62167.7
15,43,63460
16,43,73474.6
17,43,93223.4
18,43,56790.9
19,43,36998.8
0,43,3741.43
1,43,8236.63
2,43,4057.24
3,43,12255.6
4,43,8628.85
5,43,14051.8
6,43,10096.9
7,43,8664.81
8,43,10805.2
9,43,16556.3
10,43,17486
11,43,17480.5
12,43,26986.4
13,43,25633.2
14,43,16314.7
15,43,18345.8
16,43,18339.8
17,43,18129.2
18,43,22912.8
19,43,25152.3
0,43,7977.44
1,43,11164.4
2,43,16182.9
3,43,19878.9
4,43,25418.6
5,43,31607.1
6,43,41402.2
7,43,49447
8,43,54464.2
9,43,66609.7
10,43,99574
11,43,154331
12,43,154230
13,43,242229
14,43,243577
15,43,216758
16,43,229655
17,43,216293
18,43,185416
19,43,180743
0,43,1128.54
1,43,826.351
2,43,670.465
3,43,925.241
4,43,2114.67
5,43,2714.34
6,43,3730.01
7,43,5294.18
8,43,7885.99
9,43,7902.23
10,43,6478.76
11,43,11130.9
12,43,61940.6
13,43,78143.3
14,43,62565.3
15,43,74961.4
16,43,74785.3
17,43,89385.6
18,43,102986
19,43,85140.3
0,44,4261.42
1,44,6032.33
2,44,6156.95
3,44,6494.5
4,44,7562.84
5,44,7982.61
6,44,10859.9
7,44,9167.3
8,44,11000
9,44,13016.6
10,44,14149.2
11,44,33217.5
12,44,22599
13,44,28924.9
14,44,39336.7
15,44,46438.8
16,44,51050.9
17,44,51092.3
18,44,37131.9
19,44,31367
0,44,2589.33
1,44,2405.65
2,44,2223.58
3,44,1872.14
4,44,1732.38
5,44,1739.02
6,44,1752.38
7,44,1914.52
8,44,2108.43
9,44,2028.21
10,44,2073.71
11,44,2204.2
12,44,2615.22
13,44,3565.58
14,44,3985.65
15,44,4290.24
16,44,3963.07
17,44,4135.85
18,44,4233.05
19,44,4394.76
0,44,3260.59
1,44,4004.56
2,44,6322
3,44,8720.97
4,44,14738.3
5,44,16707.8
6,44,18116.4
7,44,14212.1
8,44,12328.8
9,44,10114.7
10,44,9096.65
11,44,9047.77
12,44,10376.7
13,44,10985.3
14,44,9656.26
15,44,9832.2
16,44,9724.24
17,44,8510.56
18,44,6310.41
19,44,5086.17
0,44,1265.46
1,44,1438.73
2,44,2000.84
3,44,2476.61
4,44,3626.72
5,44,4266.37
6,44,5187.89
7,44,11584.3
8,44,17422.4
9,44,18147.3
10,44,19332.3
11,44,15997.7
12,44,14575.8
13,44,15216.4
14,44,16223.8
15,44,22399.1
16,44,20089.6
17,44,22841.9
18,44,19949
19,44,21745.4
0,44,2063.51
1,44,2858.87
2,44,2981.6
3,44,3384.56
4,44,4517.6
5,44,7510.43
6,44,8067.94
7,44,9535.98
8,44,10312.7
9,44,13838.5
10,44,15227.7
11,44,14295.8
12,44,16268.1
13,44,18320.3
14,44,19758.1
15,44,21570.3
16,44,23429
17,44,23104
18,44,22778.6
19,44,22267.7
0,45,7963.48
1,45,19034.1
2,45,30163.6
3,45,24650.5
4,45,18997.1
5,45,16684.1
6,45,18768.1
7,45,9964.44
8,45,8831.38
9,45,7999.88
10,45,6574.09
11,45,7426.61
12,45,13710.3
13,45,17094.4
14,45,23032.2
15,45,28305.4
16,45,26281.3
17,45,31729.6
18,45,37641.3
19,45,51337.6
0,45,2347.05
1,45,2255.43
2,45,2338.61
3,45,2208.19
4,45,2707.17
5,45,3442.46
6,45,4225.87
7,45,5193.99
8,45,7252.95
9,45,24922.4
10,45,26498.7
11,45,27716
12,45,27308.1
13,45,28409.9
14,45,22513.2
15,45,22800.6
16,45,19249.1
17,45,16813.2
18,45,16745.7
19,45,15295.5
0,45,5591.6
1,45,5142.44
2,45,7095.55
3,45,10150.4
4,45,18297.1
5,45,16816.7
6,45,21791.2
7,45,20412.6
8,45,20037.2
9,45,20525.1
10,45,25098.8
11,45,50560.4
12,45,47025.3
13,45,47323.7
14,45,43679.8
15,45,52169.9
16,45,52974.1
17,45,48919.9
18,45,42675.5
19,45,45087.5
0,45,10104.1
1,45,9649.31
2,45,8639.77
3,45,6459.41
4,45,7523.81
5,45,6053.57
6,45,12792.7
7,45,9808.01
8,45,20740.8
9,45,24622.6
10,45,4236.13
11,45,46877
12,45,36788.4
13,45,38408.1
14,45,3614.38
15,45,21573.1
16,45,3775.56
17,45,8941.38
18,45,14560.8
19,45,13542.4
0,45,1446.7
1,45,1351.74
2,45,1613.62
3,45,1460.93
4,45,1486.48
5,45,1408.61
6,45,1546.44
7,45,1999.83
8,45,1827.84
9,45,1846.95
10,45,1849.59
11,45,2093.26
12,45,2358.37
13,45,2754.1
14,45,3802.13
15,45,5124.25
16,45,5198.47
17,45,6502.4
18,45,7178.3
19,45,8828.23
0,46,2287.07
1,46,2828.4
2,46,4106.61
3,46,5314.69
4,46,5559.92
5,46,8140.05
6,46,13526.5
7,46,26718.5
8,46,42290.1
9,46,45471.3
10,46,65134.6
11,46,70341
12,46,89845.1
13,46,120487
14,46,112721
15,46,146425
16,46,139559
17,46,142264
18,46,98656.6
19,46,111754
0,46,2952.97
1,46,2169.64
2,46,2842.82
3,46,5823.36
4,46,9111.22
5,46,7776.89
6,46,9685.67
7,46,11767
8,46,13053
9,46,12307.1
10,46,11405.8
11,46,12072.3
12,46,17203.9
13,46,15176.7
14,46,13271.4
15,46,11520.4
16,46,11014.8
17,46,11016.2
18,46,11351.5
19,46,12723.7
0,46,2219.08
1,46,2280.15
2,46,2207.09
3,46,3428.06
4,46,3955.13
5,46,3304.37
6,46,4533.06
7,46,4558.66
8,46,4407.07
9,46,3281.1
10,46,3299.82
11,46,4415.91
12,46,5548.46
13,46,8323.65
14,46,9130.83
15,46,10141
16,46,8149.33
17,46,6960.91
18,46,8261.14
19,46,10056.4
0,46,6312.37
1,46,6102.79
2,46,9325.55
3,46,12028.6
4,46,14754.7
5,46,21460.6
6,46,25178.5
7,46,35623.8
8,46,38465.4
9,46,34941.1
10,46,38828.4
11,46,44447.7
12,46,44328.9
13,46,54287.8
14,46,70701.6
15,46,71959.7
16,46,66147.7
17,46,67905.5
18,46,61837.8
19,46,46770.1
0,46,2118.66
1,46,2097.9
2,46,3661.4
3,46,8386.5
4,46,7910.34
5,46,6864.75
6,46,6881.99
7,46,11516.1
8,46,27008.8
9,46,84627.5
10,46,2.78967e+06
11,46,1.01321e+06
12,46,2.86073e+06
13,46,1.83747e+06
14,46,1.32058e+06
15,46,1.07112e+06
16,46,472585
17,46,355751
18,46,292570
19,46,266076
0,47,6555.01
1,47,4142.07
2,47,5230.02
3,47,6691.28
4,47,8898.72
5,47,12119.2
6,47,27712.5
7,47,43202.3
8,47,29068.3
9,47,39166
10,47,38906.2
11,47,13797.4
12,47,2.01398e+06
13,47,2.48782e+06
14,47,1.52144e+06
15,47,1.18261e+06
16,47,528912
17,47,254003
18,47,266268
19,47,177021
0,47,3590.93
1,47,4088.69
2,47,5141.94
3,47,6468.94
4,47,7898.82
5,47,8638.83
6,47,21900.1
7,47,25632.1
8,47,26927.5
9,47,30506
10,47,51824.9
11,47,67983.3
12,47,79906.3
13,47,77853.3
14,47,117334
15,47,87673.6
16,47,125479
17,47,88457.5
18,47,120208
19,47,79216.8
0,47,1213.76
1,47,955.36
2,47,1184.04
3,47,830.939
4,47,608.859
5,47,601.496
6,47,900.874
7,47,1332.21
8,47,1590.39
9,47,3221.73
10,47,3526.95
11,47,6256.35
12,47,9480.68
13,47,15938.3
14,47,14786.9
15,47,15280
16,47,21629
17,47,26838.9
18,47,29639.5
19,47,34522.6
0,47,5095.18
1,47,1269.42
2,47,1042.66
3,47,924.229
4,47,1107.1
5,47,1284.34
6,47,2131.65
7,47,1215.08
8,47,1234.9
9,47,1408.13
10,47,1570.11
11,47,1869.7
12,47,5585.21
13,47,5670.18
14,47,9396.23
15,47,11030
16,47,10092.2
17,47,11431.9
18,47,10499.4
19,47,15823.1
0,47,7270.08
1,47,5555.84
2,47,3764.32
3,47,9603.46
4,47,3425.08
5,47,80811.9
6,47,9321.79
7,47,18429.9
8,47,36785.8
9,47,50891.6
10,47,52618
11,47,50125.1
12,47,42633.6
13,47,3543.38
14,47,15038.8
15,47,8001.06
16,47,11767.9
17,47,10996.9
18,47,17507.1
19,47,21722.4
0,48,1567.72
1,48,1539.88
2,48,2115.11
3,48,2236.57
4,48,2277.5
5,48,3042.4
6,48,2820.33
7,48,4303.57
8,48,3485.08
9,48,3903.3
10,48,2714.89
11,48,3389.32
12,48,4203.23
13,48,4706.3
14,48,6552.68
15,48,8785.17
16,48,9318.36
17,48,6464.06
18,48,6257.08
19,48,7868.04
0,48,6340.25
1,48,4474.53
2,48,9414.9
3,48,11502
4,48,28127.5
5,48,20747.1
6,48,19219.6
7,48,19582.5
8,48,20648.2
9,48,23077.5
10,48,26276.5
11,48,31676.8
12,48,41543.3
13,48,49079.5
14,48,64716.4
15,48,79832.9
16,48,71711.8
17,48,50740
18,48,57641.1
19,48,42928.8
0,48,4787.1
1,48,5773.75
2,48,3781.49
3,48,4175.38
4,48,4410.39
5,48,5306.25
6,48,6550.01
7,48,6653.65
8,48,9016.44
9,48,7833.31
10,48,14342.4
11,48,14830
12,48,20087.1
13,48,31309.3
14,48,25638.3
15,48,31074.9
16,48,39126.7
17,48,55235.8
18,48,41536.2
19,48,47584.3
0,48,2534.39
1,48,2561.51
2,48,2864.22
3,48,3285.42
4,48,4580.64
5,48,5603.01
6,48,9491.32
7,48,11394.8
8,48,11931.4
9,48,12378.1
10,48,13904.9
11,48,18277.5
12,48,17528.3
13,48,21441.3
14,48,25417
15,48,37223.7
16,48,40997.4
17,48,38120.9
18,48,39766.6
19,48,31810.9
0,48,2722.11
1,48,3973.71
2,48,3249.66
3,48,3153.4
4,48,2174.26
5,48,2536.32
6,48,6514.89
7,48,6884.29
8,48,7291.35
9,48,11142.1
10,48,17966.9
11,48,19985.8
12,48,4858.12
13,48,5113.11
14,48,7458.17
15,48,13214.5
16,48,6177.38
17,48,5639.33
18,48,9195.34
19,48,7901.14
0,49,4592.32
1,49,6672.72
2,49,5826.22
3,49,3791.12
4,49,5517.4
5,49,8017.43
6,49,6982.93
7,49,6798.86
8,49,8429.61
9,49,7458.85
10,49,11286.2
11,49,12697.8
12,49,16513.6
13,49,23090.9
14,49,27208.3
15,49,39237.7
16,49,45602
17,49,86625.8
18,49,55897.1
19,49,57309
0,49,2627.39
1,49,3243.23
2,49,2777.63
