index,exposure,result
480,96,107.333
481,96,109.07
482,96,108.161
483,96,106.772
484,96,107.449
485,97,108.542
486,97,108.965
487,97,108.617
488,97,108.289
489,97,107.421
48,9,3.47785
490,98,108.485
491,98,108.989
492,98,109.459
493,98,109.346
494,98,109.409
495,99,109.976
496,99,110.222
497,99,109.487
498,99,110.476
499,99,109.739
49,9,3.4327
4,0,0.323086
500,100,111.48
501,100,110.721
502,100,110.107
503,100,110.997
504,100,110.727
505,101,112.131
506,101,112.709
507,101,111.564
508,101,112.181
509,101,111.536
50,10,4.19818
510,102,113.511
511,102,112.063
512,102,112.938
513,102,111.979
514,102,112.812
515,103,113.745
516,103,113.944
517,103,112.729
518,103,113.501
519,103,113.352
51,10,4.15631
520,104,115.5
521,104,114.517
522,104,114.659
523,104,114.282
524,104,113.951
525,105,115.367
526,105,116.474
527,105,115.364
528,105,115.396
529,105,114.499
52,10,4.38899
530,106,116.582
531,106,116.247
532,106,116.092
533,106,116.485
534,106,116.007
535,107,117.276
536,107,117.334
537,107,116.732
538,107,117.515
539,107,117.365
53,10,4.23819
540,108,117.846
541,108,117.819
542,108,118.309
543,108,117.96
544,108,117.232
545,109,118.482
546,109,117.49
547,109,118.468
548,109,119.555
549,109,117.806
54,10,4.30689
550,110,120
551,110,117.95
552,110,119.248
553,110,119.047
554,110,119.254
555,111,120.517
556,111,120.141
557,111,120.815
558,111,120.397
559,111,121.63
55,11,5.08111
560,112,121.724
561,112,121.338
562,112,121.177
563,112,120.88
564,112,121.321
565,113,121.493
566,113,122.25
567,113,121.394
568,113,121.931
569,113,120.843
56,11,5.04228
570,114,122.227
571,114,122.761
572,114,123.563
573,114,122.779
574,114,122.948
575,115,123.784
576,115,123.69
577,115,124.293
578,115,124.162
579,115,122.969
57,11,5.17348
580,116,123.572
581,116,124.322
582,116,124.088
583,116,125.19
584,116,124.607
585,117,125.786
586,117,124.627
587,117,125.722
588,117,125.744
589,117,124.726
58,11,5.3224
590,118,125.847
591,118,126.164
592,118,126.321
